"","Date","Source","Sink","Pipe","Net"
"69",2001-09-10,-78263.9528688586,46461.1802788666,1105787.32623773,124725.133147725
"70",2001-09-11,-76621.5960450373,46303.0681219947,1103807.38564003,122924.664167032
"71",2001-09-12,-78778.9767966494,46154.6100470161,1101791.95866505,124933.586843665
"72",2001-09-13,-79360.1664239599,46015.3312768966,1099818.53401287,125375.497700856
"73",2001-09-14,-80668.2557767725,45884.7788735047,1097854.78083406,126553.034650277
"74",2001-09-15,-81931.7241134301,45762.5207103197,1095915.29987063,127694.24482375
"75",2001-09-16,-87693.2098686818,45648.1444942487,1093998.97268819,133341.354362931
"76",2001-09-17,-86508.4882804081,45541.2568341681,1092196.22404922,132049.745114576
"77",2001-09-18,-85330.3212296432,45441.4823539218,1090366.57207304,130771.803583565
"78",2001-09-19,-86429.1889104401,45348.4628476201,1088510.29656597,131777.65175806
"79",2001-09-20,-87488.6275187589,45261.856475191,1086673.10133239,132750.48399395
"80",2001-09-21,-88509.5992011789,45181.3369962329,1084854.0242261,133690.936197412
"81",2001-09-22,-89493.0373611606,45106.5930403188,1083052.13184398,134599.630401479
"82",2001-09-23,-90439.8475644924,45037.3274119867,1081266.5186206,135477.174976479
"83",2001-09-24,-91350.9084134945,44973.2564287436,1079496.30595401,136324.164842238
"84",2001-09-25,-92227.0723911491,44914.1092904876,1077740.64136159,137141.181681637
"85",2001-09-26,-93069.1666762794,44859.6274788348,1075998.69766485,137928.794155114
"86",2001-09-27,-93877.9939308511,44809.5641849077,1074269.67220221,138687.558115759
"87",2001-09-28,-94654.3330604348,44763.6837642169,1072552.78606844,139418.016824652
"88",2001-09-29,-95398.9399488196,44721.761217331,1070847.28338011,140120.701166151
"89",2001-09-30,-96112.5481677274,44683.5816950951,1069152.43056586,140796.129862823
"90",2001-10-01,-96795.8696625459,44648.9400272193,1067467.51568066,141444.809689765
"91",2001-10-02,-97449.5954149582,44617.6402731149,1065791.84774318,142067.235688073
"92",2001-10-03,-98831.3160833069,44589.4952939104,1064124.75609543,143420.811377217
"93",2001-10-04,-98656.2865037229,44564.3263446346,1062480.22590165,143220.612848358
"94",2001-10-05,-99225.4892390689,44541.9626855976,1060828.03459933,143767.451924667
"95",2001-10-06,-105823.015481601,44522.2412120541,1059182.53099656,150345.256693656
"96",2001-10-07,-109250.199792515,44505.0061012735,1057659.3405325,153755.205893789
"97",2001-10-08,-100485.639004917,44490.1084761844,1056196.82637442,144975.747481101
"98",2001-10-09,-100956.409862112,44477.406084804,1054561.67177935,145433.815946916
"99",2001-10-10,-104429.958019573,44466.7629946981,1052931.07109218,148896.721014271
"100",2001-10-11,-101766.243957018,44458.0493017555,1051362.02383356,146224.293258774
"101",2001-10-12,-102165.123850499,44451.1408525953,1049737.71382777,146616.264703095
"102",2001-10-13,-103297.543652764,44445.9189799584,1048116.43512244,147743.462632722
"103",2001-10-14,-103635.876772969,44442.2702504652,1046511.97430875,148078.147023434
"104",2001-10-15,-103195.212380654,44440.0862241522,1044909.24221753,147635.298604806
"105",2001-10-16,-103504.044350719,44439.2632252285,1043293.58497423,147943.307575947
"106",2001-10-17,-103791.35064209,44439.7021235199,1041679.10462028,148231.05276561
"107",2001-10-18,-104057.565170484,44441.3081260929,1040065.36724032,148498.873296577
"108",2001-10-19,-104303.109210046,44443.9905785787,1038451.95156055,148747.099788625
"109",2001-10-20,-104528.391759809,44447.6627757349,1036838.4485823,148976.054535544
"110",2001-10-21,-104733.80989842,44452.2417808113,1035224.46122727,149186.051679232
"111",2001-10-22,-104919.749127548,44457.6482533015,1033609.60399416,149377.397380849
"112",2001-10-23,-105086.583704363,44463.8062846855,1031993.50262614,149550.389989049
"113",2001-10-24,-105234.67696346,44470.6432417851,1030375.79378897,149705.320205245
"114",2001-10-25,-105364.381628575,44478.0896173755,1028756.12475927,149842.471245951
"115",2001-10-26,-105476.040114459,44486.0788877079,1027134.15312265,149962.119002166
"116",2001-10-27,-105569.984819219,44494.5473766212,1025509.54648135,150064.53219584
"117",2001-10-28,-105646.538407477,44503.4341259307,1023881.9821711,150149.972533408
"118",2001-10-29,-105706.014084628,44512.6807717996,1022251.14698687,150218.694856427
"119",2001-10-30,-105748.715862506,44522.2314268124,1020616.73691716,150270.947289318
"120",2001-10-31,-105774.938816757,44532.0325674824,1018978.45688668,150306.971384239
"121",2001-11-01,-105784.969336177,44542.0329269386,1017336.020507,150327.002263115
"122",2001-11-02,-105779.085364289,44552.1833925498,1015689.14983495,150331.268756839
"123",2001-11-03,-105757.556633424,44562.4369082543,1014037.57513854,150319.993541678
"124",2001-11-04,-105720.644891535,44572.7483813748,1012381.03467017,150293.39327291
"125",2001-11-05,-105668.604122012,44583.0745937099,1010719.27444681,150251.678715722
"126",2001-11-06,-105601.680756693,44593.374116702,1009052.04803696,150195.054873395
"127",2001-11-07,-105520.113882324,44603.6072304905,1007379.11635425,150123.721112815
"128",2001-11-08,-106181.05544067,44613.735846671,1005700.24745725,150794.791287341
"129",2001-11-09,-105300.633993449,44623.7234345865,1004028.55278459,149924.357428035
"130",2001-11-10,-110475.21100354,44633.534950986,1002336.87087376,155108.745954526
"131",2001-11-11,-104946.294732058,44643.1367728949,1000731.45346398,149589.431504953
"132",2001-11-12,-105553.906587432,44652.4966335477,999024.519147177,150206.40322098
"133",2001-11-13,-104621.086406518,44661.5835612399,997323.82808685,149282.669967758
"134",2001-11-14,-104445.438218611,44670.3678209645,995602.536254052,149115.806039575
"135",2001-11-15,-114096.726664731,44678.8208587043,993873.919008114,158775.547523436
"136",2001-11-16,-104642.078648639,44686.9152482551,992307.889445627,149328.993896894
"137",2001-11-17,-104418.254269628,44694.6246404657,990573.727467647,149112.878910094
"138",2001-11-18,-104939.078920988,44701.9237147798,988831.487681236,149641.002635768
"139",2001-11-19,-134954.697203597,44708.7881329757,987093.985485865,179663.485336572
"140",2001-11-20,-102373.604178783,44715.1944950007,985865.405820557,147088.798673784
"141",2001-11-21,-102125.318200702,44721.1202968047,984074.310331506,146846.438497507
"142",2001-11-22,-101864.848514117,44726.5438900806,982275.049774298,146591.392404198
"143",2001-11-23,-101592.348807163,44731.4444438227,980467.470461149,146323.793250986
"144",2001-11-24,-101307.967893112,44735.8019076209,978651.423579136,146043.769800733
"145",2001-11-25,-101011.849834704,44739.5969766098,976826.765065869,145751.446811314
"146",2001-11-26,-100704.134064774,44742.8110579966,974993.355488862,145446.94512277
"147",2001-11-27,-100384.955503283,44745.4262390965,973151.059928503,145130.381742379
"148",2001-11-28,-100054.444670866,44747.4252568049,971299.747864506,144801.869927671
"149",2001-11-29,-99712.7277990046,44748.7914684413,969439.293065739,144461.519267446
"150",2001-11-30,-99359.9269369222,44749.5088239022,967569.573483327,144109.435760824
"151",2001-12-01,-98996.1600553109,44749.5618390627,965690.471146927,143745.721894374
"152",2001-12-02,-98621.5411469793,44748.93557037,963801.872064078,143370.476717349
"153",2001-12-03,-98236.1803245181,44747.6155905738,961903.666122538,142983.795915092
"154",2001-12-04,-97840.1839150697,44745.5879655423,959995.746995514,142585.771880612
"155",2001-12-05,-97433.6545522939,44742.8392321141,958078.012049692,142176.493784408
"156",2001-12-06,-97016.6912656147,44739.3563769385,956150.362255998,141756.047642553
"157",2001-12-07,-96589.3895668206,44735.1268162593,954212.702102992,141324.51638308
"158",2001-12-08,-96151.8415341093,44730.1383765994,952264.939512821,140881.979910709
"159",2001-12-09,-95704.1358936478,44724.3792763049,950306.985759668,140428.515169953
"160",2001-12-10,-95246.3580987181,44717.8381079097,948338.755390598,139964.196206628
"161",2001-12-11,-94778.5904065263,44710.5038212836,946360.166148751,139489.09422781
"162",2001-12-12,-94300.9119527437,44702.3657075281,944371.138898804,139003.277660272
"163",2001-12-13,-93813.3988238391,44693.4133835857,942371.597554635,138506.812207425
"164",2001-12-14,-93316.1241272774,44683.6367775314,940361.469009126,137999.760904809
"165",2001-12-15,-92809.1580596416,44673.0261145142,938340.683066041,137482.184174156
"166",2001-12-16,-92292.5679727386,44661.5719033202,936309.172373918,136954.139876059
"167",2001-12-17,-91766.4184377487,44649.2649235286,934266.872361926,136415.683361277
"168",2001-12-18,-91230.7713074771,44636.0962132347,932213.721177603,135866.867520712
"169",2001-12-19,-90685.6857767593,44622.0570573127,930149.659626463,135307.742834072
"170",2001-12-20,-90131.2184410741,44607.1389761957,928074.63111337,134738.35741727
"171",2001-12-21,-89567.4233534202,44591.3337151486,925988.581585674,134158.757068569
"172",2001-12-22,-88994.3520794993,44574.6332340119,923891.459478017,133568.985313511
"173",2001-12-23,-88412.0537512593,44557.0296973958,921783.215658798,132969.083448655
"174",2001-12-24,-87820.5751188423,44538.5154653027,919663.803378219,132359.090584145
"175",2001-12-25,-87219.9606009842,44519.0830841611,917533.178217892,131739.043685145
"176",2001-12-26,-86610.252333903,44498.7252782508,915391.298041941,131108.977612154
"177",2001-12-27,-86748.4102187331,44477.4349415027,913238.122949579,131225.845160236
"178",2001-12-28,-85352.1368340161,44455.2051296556,911085.190362609,129807.341963672
"179",2001-12-29,-84715.5903320727,44432.0290527552,908909.102129054,129147.619384828
"180",2001-12-30,-84070.0924013285,44407.9000679785,906721.616560834,128477.992469307
"181",2001-12-31,-83415.674544894,44382.8116727708,904522.702155183,127798.486217665
"182",2002-01-01,-82752.3662451116,44356.7574982794,902312.329430103,127109.123743391
"183",2002-01-02,-82080.1950030798,44329.7313030726,900090.47088484,126409.926306152
"184",2002-01-03,-81399.1863769765,44301.7269671301,897857.100961559,125700.913344107
"185",2002-01-04,-80709.3640192122,44272.7384860925,895612.196008195,124982.102505305
"186",2002-01-05,-80010.7497124459,44242.7599657603,893355.734242432,124253.509678206
"187",2002-01-06,-79303.363404492,44211.7856168283,891087.695716799,123515.14902132
"188",2002-01-07,-78587.2232421541,44179.8097498473,888808.062284837,122767.032992001
"189",2002-01-08,-81646.9456040052,44146.8267704026,886516.817568316,125793.772374408
"190",2002-01-09,-86912.9795455879,44112.8311744986,884269.672512036,131025.810720086
"191",2002-01-10,-76187.2851442538,44077.8175441411,882098.58703899,120265.102688395
"192",2002-01-11,-75439.8315428406,44041.7805431092,879768.872006682,119481.61208595
"193",2002-01-12,-74683.6181678559,44004.7149129068,877427.567988948,118688.333080763
"194",2002-01-13,-74675.574549404,43966.6154688873,875074.665456026,118642.190018291
"195",2002-01-14,-73133.9824952852,43927.4770965428,872721.122600459,117061.459591828
"196",2002-01-15,-72351.7346460612,43887.2947479513,870344.806782027,116239.029394013
"197",2002-01-16,-71560.7516495187,43846.063438374,867956.877353287,115406.815087893
"198",2002-01-17,-71517.9567663926,43803.7782429967,865557.331053845,115321.735009389
"199",2002-01-18,-69941.7687911374,43760.4342938099,863156.989089588,113702.203084947
"200",2002-01-19,-69124.7838565443,43716.0267766184,860734.015328069,112840.810633163
"201",2002-01-20,-68299.0640270301,43670.5509281788,858299.427705211,111969.614955209
"202",2002-01-21,-67464.6066765944,43624.0020334558,855853.228847357,111088.60871005
"203",2002-01-22,-66621.4077413379,43576.3754229944,853395.422818748,110197.783164332
"204",2002-01-23,-65769.4617402566,43527.6664704009,850926.015100728,109297.128210658
"205",2002-01-24,-64908.7617953311,43477.8705899304,848445.01257166,108386.632385262
"206",2002-01-25,-64039.2996509165,43426.9832341733,845952.423487528,107466.28288509
"207",2002-01-26,-63161.0656924609,43374.9998918391,843448.257463226,106536.0655843
"208",2002-01-27,-62274.0489645674,43321.916085631,840932.525454491,105595.965050198
"209",2002-01-28,-61378.2371884064,43267.7273702091,838405.239740494,104645.964558616
"210",2002-01-29,-60473.6167785065,43212.4293302371,835866.413907047,103686.046108744
"211",2002-01-30,-59560.1728589317,43156.0175785094,833316.062830426,102716.190437441
"212",2002-01-31,-58637.8892788575,43098.4877541552,830754.202661796,101736.377033013
"213",2002-02-01,-57706.7486275677,43039.8355209157,828180.850812213,100746.584148483
"214",2002-02-02,-56766.7322488771,42980.0565654917,825596.025938204,99746.7888143688
"215",2002-02-03,-59602.4202550002,42919.1465959583,822999.747927892,102521.566850959
"216",2002-02-04,-60864.2757578448,42857.1013402439,820443.11366971,103721.377098089
"217",2002-02-05,-54518.4980198093,42793.9165446703,817904.563901599,97312.4145644796
"218",2002-02-06,-62617.8901549826,42729.5879725521,815281.97550981,105347.478127535
"219",2002-02-07,-51664.1637013288,42664.1114028517,812769.156956719,94328.2751041805
"220",2002-02-08,-50674.9564947094,42597.4826288885,810111.430406803,93272.4391235979
"221",2002-02-09,-49676.623778417,42529.6974570989,807442.480617108,92206.3212355159
"222",2002-02-10,-48669.1391599207,42460.7517058465,804762.333980504,91129.8908657672
"223",2002-02-11,-47652.4750678521,42390.6412042778,802071.018068699,90043.1162721299
"224",2002-02-12,-46626.60276233,42319.3617912246,799368.561621912,88945.9645535545
"225",2002-02-13,-45591.4923448154,42246.9093141477,796654.994539022,87838.4016589631
"226",2002-02-14,-45304.0327675083,42173.2796281233,793930.347868166,87477.3123956316
"227",2002-02-15,-48782.0494234706,42098.4685948674,791204.47621662,90880.5180183381
"228",2002-02-16,-55219.88936167,42022.4720817992,788526.112535756,97242.3614434692
"229",2002-02-17,-41115.3886537231,41945.2859611391,785932.900754295,83060.6746148622
"230",2002-02-18,-40794.5214506132,41866.9061090423,783160.266721591,82661.4275596554
"231",2002-02-19,-48023.6590625339,41787.3284047646,780386.479127789,89810.9874672985
"232",2002-02-20,-37728.1951789011,41706.5487298604,777707.784283811,79434.7439087615
"233",2002-02-21,-36623.8047619296,41624.5629674103,774900.707227778,78248.3677293399
"234",2002-02-22,-35509.7489055627,41541.3670012776,772082.946866085,77051.1159068403
"235",2002-02-23,-34385.9887546044,41456.9567153926,769254.542054265,75842.945469997
"236",2002-02-24,-33252.4843273907,41371.3279930635,766415.53277432,74623.8123204542
"237",2002-02-25,-32109.1945218168,41284.4767163119,763565.96012869,73393.6712381286
"238",2002-02-26,-30956.0771209683,41196.398765233,760705.866334629,72152.4758862013
"239",2002-02-27,-29793.088798372,41107.0900173789,757835.294718945,70900.1788157508
"240",2002-02-28,-28620.1851228694,41016.5463471635,754954.289713132,69636.731470033
"241",2002-03-01,-27437.3205631173,40924.7636252893,752062.896848872,68362.0841884066
"242",2002-03-02,-26244.4484917274,40831.7377181937,749161.162753889,67076.1862099211
"243",2002-03-03,-25041.5211890443,40737.4644875151,746249.135148173,65778.9856765594
"244",2002-03-04,-23828.4898465754,40641.9397895773,743326.862840554,64470.4296361527
"245",2002-03-05,-22605.304570071,40545.1594748918,740394.395725618,63150.4640449629
"246",2002-03-06,-28184.1943822649,40447.1193876769,737451.784780965,68631.3137699418
"247",2002-03-07,-20046.2825250223,40347.8153653929,734581.066765068,60394.0978904152
"248",2002-03-08,-18793.628610637,40247.2432382927,731617.022065967,59040.8718489298
"249",2002-03-09,-17530.5870697881,40145.398828988,728643.016253318,57675.9858987762
"250",2002-03-10,-16257.1030761934,40042.2779520284,725659.10415374,56299.3810282218
"251",2002-03-11,-14973.1207194257,39937.8764134951,722665.341677994,54910.9971329208
"252",2002-03-12,-13678.5830059419,39832.190010607,719661.785819959,53510.7730165489
"253",2002-03-13,-12373.4318597957,39725.2145313393,716648.494655915,52098.646391135
"254",2002-03-14,-11814.528123045,39616.9457540543,713625.52734414,51431.4738770993
"255",2002-03-15,-9722.22696871939,39507.3794471429,710601.768711937,49229.6064158623
"256",2002-03-16,-16711.1343039947,39396.5113686772,707559.492852467,56107.6456726719
"257",2002-03-17,-6940.65509114484,39284.3372660737,704604.01480379,46224.9923572185
"258",2002-03-18,-5583.16139915783,39170.8528757661,701541.32249725,44754.014274924
"259",2002-03-19,-4971.57445582445,39056.0539228877,698469.294705393,44027.6283787121
"260",2002-03-20,-2826.42248066573,38939.9361209623,695396.64320903,41766.3586016281
"261",2002-03-21,-1435.82657752302,38822.4951716051,692306.006904655,40258.3217491282
"262",2002-03-22,-3061.69649200363,38703.72676423,689206.236046993,41765.4232562337
"263",2002-03-23,-3128.28395668196,38583.6265757663,686131.558903803,41711.9105324483
"264",2002-03-24,2888.18111912045,38462.190270382,683064.225566097,35574.0091512616
"265",2002-03-25,4322.747118667,38339.4134992152,679936.164417473,34016.6663805482
"266",2002-03-26,5768.82986002625,38215.2919001109,676799.271276331,32446.4620400847
"267",2002-03-27,7226.50170683488,38089.8210973663,673653.618506641,30863.3193905314
"268",2002-03-28,8695.83614949614,37962.9967014805,670499.27959914,29267.1605519844
"269",2002-03-29,10176.9078085673,37834.8143089115,667336.329174717,27657.9065003442
"270",2002-03-30,11669.7924384184,37705.2695018381,664164.842988075,26035.4770634197
"271",2002-03-31,13174.5669311631,37574.3578479276,660984.897931661,24399.7909167646
"272",2002-04-01,14691.3093208595,37442.074900109,657796.572039864,22750.7655792495
"273",2002-04-02,15463.1787879764,37308.41619635,654599.944493485,21845.2374083736
"274",2002-04-03,15498.4046510663,37173.3772594403,651403.244611409,21674.972608374
"275",2002-04-04,13291.1479364003,37036.9535967781,648214.47342024,23745.8056603779
"276",2002-04-05,20976.0616584264,36899.1407001616,645057.563934756,15923.0790417352
"277",2002-04-06,21038.5646603247,36759.9340455843,641827.09499847,15721.3693852595
"278",2002-04-07,18101.8862586706,36619.329093034,638604.775928289,18517.4428343634
"279",2002-04-08,25822.176025852,36477.3212862963,635422.196296931,10655.1452604443
"280",2002-04-09,27435.0433599686,36333.9060527605,632167.205502828,8898.8626927919
"281",2002-04-10,26789.9160783623,36189.0788032298,628904.631363653,9399.16272486755
"282",2002-04-11,30722.7577567616,36042.8349317342,625658.157455466,5320.0771749726
"283",2002-04-12,27832.3187119244,35895.1698153465,622380.334095355,8062.85110342213
"284",2002-04-13,30300.1246788735,35746.0788140011,619141.967018673,5445.95413512761
"285",2002-04-14,35800.0812239758,35595.5572703158,615887.721792119,-204.523953659955
"286",2002-04-15,36732.3919748664,35443.6005094161,612587.002043657,-1288.79146545027
"287",2002-04-16,36928.8138413591,35290.2038387617,609286.964683432,-1638.61000259739
"288",2002-04-17,40938.4304863769,35135.3625479756,605995.173374697,-5803.0679384013
"289",2002-04-18,42667.5324900959,34979.0719086752,602673.278697959,-7688.46058142077
"290",2002-04-19,40625.6770528648,34821.3271743058,599344.677853895,-5804.34987855905
"291",2002-04-20,43933.731342097,34662.1235799757,596047.19801025,-9271.6077621213
"292",2002-04-21,47996.7996038611,34501.4563422937,592727.463413421,-13495.3432615674
"293",2002-04-22,49780.2031575994,34339.3206592072,589378.475383181,-15440.8824983923
"294",2002-04-23,51577.6697538806,34175.7117098436,586023.201670427,-17401.958044037
"295",2002-04-24,53389.304016799,34010.6246543519,582661.746899583,-19378.679362447
"296",2002-04-25,55215.2119197469,33844.0546337467,579294.217044371,-21371.1572860002
"297",2002-04-26,55541.6607954467,33675.9967697525,575920.719437842,-21865.6640256942
"298",2002-04-27,58924.8739394971,33506.4461646505,572555.957375923,-25418.4277748466
"299",2002-04-28,49440.2413353651,33335.3979011259,569170.640842411,-16104.8434342392
"300",2002-04-29,59001.7194542405,33162.8470421164,565888.086308823,-25838.8724121242
"301",2002-04-30,56393.3023402161,32988.7886306617,562526.007819581,-23404.5137095544
"302",2002-05-01,56112.850761033,32813.2176897547,559200.786142756,-23299.6330712783
"303",2002-05-02,63436.5295927956,32636.1292221921,555890.146154779,-30800.4003706035
"304",2002-05-03,70723.9152514939,32457.5182104275,552522.864271968,-38266.3970410663
"305",2002-05-04,72677.9232570028,32277.3796164243,549100.296014526,-40400.5436405785
"306",2002-05-05,74647.4260660119,32095.7083815093,545672.873839471,-42551.7176845026
"307",2002-05-06,76632.5436767417,31912.4994262275,542240.717745351,-44720.0442505142
"308",2002-05-07,77876.4776053803,31727.7476501971,538803.949248682,-46148.7299551832
"309",2002-05-08,80657.0184618753,31541.4479319649,535369.598959739,-49115.5705299104
"310",2002-05-09,81932.6975851567,31353.5951288628,531923.878217779,-50579.1024562939
"311",2002-05-10,80203.6450913246,31164.184076864,528480.757139229,-49039.4610144607
"312",2002-05-11,80038.5463831694,30973.2095904398,525067.401127208,-49065.3367927296
"313",2002-05-12,87478.5260110603,30780.6664624173,521669.574732411,-56697.8595486431
"314",2002-05-13,91102.1231560953,30586.5494638365,518219.617136262,-60515.5736922588
"315",2002-05-14,88673.3649268423,30390.8533438081,514752.315447657,-58282.5115830341
"316",2002-05-15,95384.397407175,30193.5728293718,511321.415750796,-65190.8245778032
"317",2002-05-16,89204.1968191095,29994.7026253538,507846.574268021,-59209.4941937557
"318",2002-05-17,99765.7880930835,29794.2374142255,504440.935930097,-69971.550678858
"319",2002-05-18,101944.975448099,29592.1718559617,500958.664956351,-72352.8035921371
"320",2002-05-19,101870.770154245,29388.5005878985,497473.412617199,-72482.269566346
"321",2002-05-20,103347.362371882,29183.2182245924,494004.769073327,-74164.1441472892
"322",2002-05-21,108632.276523758,28976.3193576778,490539.498747809,-79655.9571660799
"323",2002-05-22,110881.162480886,28767.7985557255,487045.531511984,-82113.3639251601
"324",2002-05-23,110120.322360312,28557.6503641011,483549.169483222,-81562.6719962109
"325",2002-05-24,115458.310170293,28345.8693048223,480075.926670107,-87112.4408654706
"326",2002-05-25,117761.1525425,28132.4498764175,476574.869704635,-89628.7026660822
"327",2002-05-26,120082.405197514,27917.3865537825,473071.874307712,-92165.0186437314
"328",2002-05-27,122422.222067571,27700.6737880388,469567.094411898,-94721.5482795319
"329",2002-05-28,124780.758954434,27482.30600639,466060.685819283,-97298.4529480437
"330",2002-05-29,127158.173548405,27262.2776119787,462552.806220493,-99895.8959364265
"331",2002-05-30,129554.625447693,27040.5829837437,459043.61521406,-102514.042463949
"332",2002-05-31,131970.276178135,26817.2164762752,455533.274326147,-105153.05970186
"333",2002-06-01,134405.289213288,26592.1724196713,452021.947030635,-107813.116793617
"334",2002-06-02,136859.829994881,26365.4451193934,448509.798769578,-110494.384875488
"335",2002-06-03,139334.065953639,26137.0288561209,444996.996974024,-113197.037097518
"336",2002-06-04,141828.166530478,25906.917885606,441483.711085214,-115921.248644872
"337",2002-06-05,143585.383198079,25675.1064385279,437970.112576151,-117910.276759551
"338",2002-06-06,139023.968481766,25441.5887203463,437876.035203208,-113582.379761419
